id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
2658295,The Donatello Hotel (Union Square),13309461,Tara,,Downtown/Civic Center,37.79004,-122.40921,Private room,299,1,16,7/13/2019,0.25,1,77
2665028,Luxury 1br loft   - 1400ft² ,13639675,Jon,,Mission,37.75782,-122.41081,Entire home/apt,180,16,29,7/5/2019,0.47,1,0
2670951,Exec 3 bedrooms 2 baths cleaning every other week,8119896,Patsy,,Inner Richmond,37.78249,-122.45908,Entire home/apt,395,30,233,7/12/2019,3.69,1,302
2677273,unique private getaway apartment,13707610,Roy And Patti,,Inner Richmond,37.78591,-122.47692,Entire home/apt,180,2,126,7/30/2019,1.97,1,274
2677288,"Edwardian flat, heart of the Castro",11233014,James,,Castro/Upper Market,37.76161,-122.4324,Private room,99,1,332,7/26/2019,5.21,1,292
2683857,Lovely S.F. Home Perfect for Family,224012,Karyn,,Outer Richmond,37.77557,-122.49331,Entire home/apt,280,4,29,11/25/2018,0.47,1,2
2686530,Sunny Mission 1890 Victorian Flat near Bart,6414607,Jeana,,Mission,37.75332,-122.41799,Private room,94,5,58,7/29/2019,0.9,2,137
2694526,Beach Retreat @Golden Gate Park,10829039,Viviane&Lele,,Golden Gate Park,37.77256,-122.45867,Private room,125,2,167,7/17/2019,2.58,5,327
2702606,Murphy bed in startup office,13830783,David,,South of Market,37.7766,-122.39674,Entire home/apt,194,30,0,,,1,365
2706776,Amazing 60s Design w/Stunning Views,11377696,Bob,,Diamond Heights,37.74153,-122.43596,Private room,188,4,60,7/31/2019,0.97,1,344
2707422,Central Mission Charm Modern Luxury,947495,Carlos,,Mission,37.76294,-122.42416,Entire home/apt,184,4,17,9/29/2015,0.27,1,0
2710372,Spacious 2bd w/ Work Space in Cow Hollow (Union),13832870,International,,Marina,37.7959,-122.43754,Entire home/apt,206,30,11,5/8/2016,0.21,34,0
2723005,"Awesome Location, Great for Business Travelers",9878850,Peggy,,Russian Hill,37.79863,-122.42055,Entire home/apt,585,3,44,2/15/2019,0.73,1,0
2736358,Garden Retreat steps from Haight St,8638224,Sara,,Haight Ashbury,37.76746,-122.44483,Entire home/apt,185,2,285,7/24/2019,4.47,1,233
2737894,"""Queen Bed + bonus Twin Bunk @Heart of the Castro""",1841207,Geoff,,Castro/Upper Market,37.75969,-122.43524,Private room,80,2,31,7/28/2019,0.49,5,106
2738331,1 bdrm Haight Ashbury apt w/ garden 30 to 90 days,14011603,Flip,,Haight Ashbury,37.76918,-122.45,Entire home/apt,99,30,122,1/4/2019,1.99,1,197
2739477,Home in the Castro,1783772,Brian,,Castro/Upper Market,37.75639,-122.43384,Entire home/apt,425,2,167,7/22/2019,2.64,2,32
2742151,Spacious 2BR 1BA in SHARED House,7131736,Stacie,,Western Addition,37.77803,-122.44308,Entire home/apt,240,3,96,7/9/2019,1.51,1,294
2747383,Beach House 2BD 1 Bath,12449463,Brian,,Outer Sunset,37.75966,-122.5085,Entire home/apt,295,2,138,5/30/2019,2.14,1,275
2770268,Bedroom in quiet Potrero Hill 1,11797781,Raman,,Potrero Hill,37.75983,-122.3966,Private room,100,2,189,7/14/2019,2.92,2,335
2770561,Bedroom in quiet Potrero Hill 2,11797781,Raman,,Potrero Hill,37.75726,-122.39371,Private room,80,2,144,6/21/2019,2.24,2,322
2771128,"Noe View Studio, Lux Bath & Garden!",1833153,Stephanie,,Noe Valley,37.75096,-122.43112,Entire home/apt,220,3,164,7/12/2019,2.56,1,142
2771688,2B Central Mission yet Quiet & Safe by BART/24TH,14168367,Marc,,Mission,37.75135,-122.41766,Entire home/apt,120,30,140,5/5/2019,2.17,1,176
2783251,Russian Hill/ North Beach Victorian,14235899,Ellen B,,Russian Hill,37.80416,-122.41871,Entire home/apt,185,4,212,7/19/2019,3.29,1,75
2790637,"Modern Apt, Downtown/Baybridge view,BBQ, Easy park",14273047,Dai,,Potrero Hill,37.76083,-122.40264,Entire home/apt,225,5,48,6/30/2019,0.76,2,259
2802418,Comfortable room,13923854,Gina,,Outer Richmond,37.77347,-122.49901,Private room,109,2,267,7/29/2019,4.17,1,304
2802480,Marina Modern 2BR (30 day min),14333760,Alessandra,,Marina,37.79999,-122.4443,Entire home/apt,245,30,37,10/24/2017,0.58,1,351
2804417,Luxury Penthouse South Beach / SoMa Condo with Gym,9113472,Michael,,South of Market,37.78055,-122.39775,Entire home/apt,212,30,15,7/22/2019,0.27,3,345
2816626,Beautiful Victorian,6310896,Jenny,,Haight Ashbury,37.76836,-122.44812,Entire home/apt,350,3,10,6/21/2019,0.16,1,167
2823227,"Sunny, Artsy Mission Retreat",14442698,Lee,,Mission,37.75327,-122.40636,Entire home/apt,195,30,35,5/23/2019,0.81,1,313
2824612,Central & Walkable: GREAT LOCATION!,14450011,Carolyn,,Castro/Upper Market,37.76467,-122.43132,Entire home/apt,222,31,0,,,1,118
2825966,Cole Central Studio!,81592,John,,Haight Ashbury,37.76465,-122.44848,Private room,169,30,86,4/28/2019,1.43,1,343
2887744,VICTORIAN DREAM HOUSE W/ PARKING,14757827,Patricia & Pepijn,,Western Addition,37.77711,-122.44295,Entire home/apt,247,3,189,7/23/2019,3.09,2,0
2890120,Beautiful sunny Victorian home for 4 with yard,899994,Jim,,Bernal Heights,37.74245,-122.42093,Entire home/apt,275,1,33,6/30/2019,0.52,1,0
2893920,Quiet private room on Telegraph Hill - North Beach,3965434,Greg,,North Beach,37.80204,-122.40887,Private room,222,75,12,10/7/2016,0.19,1,87
2904128,MODERN COTTAGE WITH DECK GARDEN,6968359,Dafna,,Bernal Heights,37.74086,-122.413,Entire home/apt,160,7,15,6/27/2019,0.24,1,0
2925557,Newly Remodeled Victorian Beauty,2475480,Arthur,,Western Addition,37.77156,-122.43637,Entire home/apt,300,30,52,2/4/2019,0.83,4,309
2926901,Lovely Union Sq. Timeshare/Hotel,6346492,Dana,,Downtown/Civic Center,37.78839,-122.40945,Private room,179,2,44,1/24/2017,0.69,29,0
2927781,"great modern space, great location!",4562696,Charles & René,,Mission,37.76715,-122.41756,Private room,189,2,167,8/1/2019,2.61,2,331
2933105,Well-Lit Room In The Heart of SF - Near ALL,11392498,Michelle,,Castro/Upper Market,37.76912,-122.43199,Private room,110,2,161,8/3/2019,2.54,1,36
2933899,Nice SF Hotel/Timeshare (Union Sq.),6346492,Dana,,Downtown/Civic Center,37.7889,-122.41098,Private room,180,1,24,9/30/2016,0.38,29,0
2934290,Dolores Park/Valencia,8940441,Karen,,Mission,37.76124,-122.42156,Entire home/apt,234,30,18,2/2/2017,0.3,1,0
2935400,Furnished Studio in Nob Hill incl. Util/WiFi/Cable,9965793,The Twist,,Chinatown,37.79075,-122.40882,Entire home/apt,97,30,6,4/28/2018,0.11,8,179
2937902,Stellar Hotel/Timeshare (Union Sq.),6346492,Dana,,Downtown/Civic Center,37.78846,-122.41055,Private room,180,1,18,9/23/2016,0.3,29,0
2939849,Sublet in a great neighborhood!,3379945,Elena,,Castro/Upper Market,37.7603,-122.43873,Private room,99,30,17,5/9/2019,0.28,3,110
2942149,3 BDR Storybook Victorian w/ View,4030726,Michael,,Excelsior,37.71799,-122.43635,Entire home/apt,375,3,95,7/24/2019,1.66,3,314
2943327,Outstanding Hotel/TS (Union Square),6346492,Dana,,Downtown/Civic Center,37.78878,-122.41148,Private room,180,1,19,9/22/2016,0.3,29,0
2944266,Beautiful 2bd/2ba Mission Apt + Parking,11701903,Tara,,Mission,37.75649,-122.41025,Entire home/apt,225,2,9,3/30/2018,0.4,1,0
2944843,NICE Bedroom w/Private BATH 2 Beds & FREE PARKING,15035145,Janaf,,Outer Sunset,37.75488,-122.49496,Private room,90,1,431,7/30/2019,6.75,1,105
2948159,"Panoramic Views!   2BR, 2BA",4020174,Stefan,,Diamond Heights,37.74301,-122.44188,Entire home/apt,285,3,55,7/2/2019,0.9,1,236
2949071,2 BR  Ground-Level Apt w/ Garden,15054557,Matt,,Inner Richmond,37.78575,-122.47082,Entire home/apt,150,30,4,3/3/2018,0.06,1,351
2950592,3 Bed/2 Bath Serene Home with Parking,243725,Alex,,Twin Peaks,37.75354,-122.45233,Entire home/apt,450,4,31,7/23/2019,1.86,1,57
2956406,Inlaw room w private bath - for 2,15089647,Simon,,Outer Sunset,37.75794,-122.48954,Private room,110,3,427,7/31/2019,6.69,2,37
2959323,Fantastic Hotel/TS (Union Square),6346492,Dana,,Downtown/Civic Center,37.788,-122.41146,Private room,180,1,10,10/25/2017,0.16,29,0
2960229,Excellent Hotel/TS (Union Square),6346492,Dana,,Downtown/Civic Center,37.78887,-122.40919,Private room,180,1,24,10/16/2017,0.41,29,0
2965433,Center North Beach w/stunning views,15068891,Sharon,,Russian Hill,37.80017,-122.41243,Entire home/apt,293,3,51,7/25/2019,0.81,1,0
2968738,"City Views, Rejuvenation & Easy Parking at a Stylish Oasis",140461,Joshua,,Twin Peaks,37.75786,-122.44652,Entire home/apt,599,2,84,7/6/2019,1.34,2,23
2970161,"Great 2BR 2BA Dogpatch King Bed, Roofdeck, Patio,",13321915,Ben,,Potrero Hill,37.76062,-122.39057,Entire home/apt,287,14,0,,,1,18
2970253,Hillside Bernal Apartment w/ Easy Street Parking,3400909,Brett,,Bernal Heights,37.74466,-122.40964,Entire home/apt,125,30,5,12/19/2018,0.32,1,8
2980184,At Home in the Sunset,699508,Fred,,Outer Sunset,37.75174,-122.47723,Entire home/apt,250,30,5,7/22/2016,0.08,1,359
2980416,Nice Furnished Bright Room Upstairs,4191595,Laura & Larry,,Bernal Heights,37.73303,-122.4258,Private room,59,30,11,6/15/2019,0.18,6,27
2980482,Comfortable Inner Furnished Room,4191595,Laura & Larry,,Bernal Heights,37.73551,-122.42486,Private room,39,30,22,7/30/2019,0.36,6,179
2984463,Large room with private full bath. Welcome to SF!,15221926,Howard,,Bernal Heights,37.74753,-122.42129,Private room,165,1,297,8/1/2019,4.78,1,326
2994606,Newly Remodeled Studio Apartment,14848396,Amy And Ben,,South of Market,37.77463,-122.4191,Private room,99,1,1,8/1/2019,1,2,1
3013427,San Francisco: City of Love,15357373,Ding,,Western Addition,37.77917,-122.44627,Private room,200,30,64,7/7/2019,1.01,4,80
3013520,small studio in a grate location ,3509116,Monty,,Inner Richmond,37.78031,-122.451,Entire home/apt,55,30,24,5/11/2019,0.39,3,331
3015450,"Private entrance, parking, wine, truffles,cookies!",10374153,Inna,,Lakeshore,37.73351,-122.48691,Private room,87,2,205,8/4/2019,4.76,1,276
3029597,"Private & Quiet Room w/ Shared Bath, near Marina",930744,Alison,,Marina,37.79704,-122.43732,Private room,109,1,176,7/26/2019,3.19,4,78
3030653,Quiet Mission Studio,15436573,Lindsay,,Mission,37.7671,-122.42415,Entire home/apt,140,2,415,7/22/2019,6.52,1,48
3042811,Quaint 1-BR Victorian in Lower Haight/Hayes Valley,9708248,Andy,,Western Addition,37.7708,-122.42713,Entire home/apt,200,2,30,7/27/2019,0.51,1,0
3043102,"Near Beach, Close to Transportation to Downtown",1206996,Jed,,Outer Sunset,37.76283,-122.5075,Entire home/apt,130,30,105,7/21/2019,1.65,1,0
3053443,Queen Bedroom in beautifully restored Edwardian,9177164,Beth,,Haight Ashbury,37.77527,-122.44422,Private room,95,1,4,7/12/2019,0.13,4,0
3068285,Fully Private Remodeled Sleek Studio in SOMA,13832870,International,,South of Market,37.78287,-122.39958,Entire home/apt,134,30,0,,,34,349
3073038,Bright Castro Room: Great Location,2259758,Catherine & Micki,,Castro/Upper Market,37.75839,-122.44084,Private room,145,3,81,8/2/2019,1.31,1,29
3073393,Sunny Modern Mission Flat w/ 3 BDs,7341265,Steven,,Mission,37.76259,-122.42464,Entire home/apt,405,2,160,4/3/2019,2.59,1,33
3079665,"Modern, Spacious, Prime Location ☃",2238981,Lenza,,Mission,37.76058,-122.42541,Private room,145,30,36,10/12/2017,0.57,2,149
3079929,Centrally Located Two Bedroom Victorian Smart Home,15673074,Brian,,Mission,37.77048,-122.42387,Entire home/apt,375,3,33,6/7/2019,0.64,2,156
3081324,"Spacious, Vibrant Top Floor Home Filled with Art",15679486,Carrie,,Glen Park,37.73423,-122.43129,Entire home/apt,450,3,124,7/21/2019,1.98,1,180
3081560,"Spacious, modern, Victorian Suite",15680647,Amy,,Mission,37.75364,-122.42154,Private room,150,2,177,6/9/2019,3.01,1,287
3082327,Inlaw room w private bath - for 1,15089647,Simon,,Outer Sunset,37.75677,-122.48891,Private room,90,3,369,8/1/2019,5.82,2,50
3084671,Peace in the Heart of the Mission,858971,Blyth,,Mission,37.75946,-122.42151,Entire home/apt,295,3,6,10/14/2017,0.09,1,0
3093070,Two Rooms in SF House with Magical Garden & Views!,3608449,Jeannie (And Skate),,Bernal Heights,37.74463,-122.40863,Private room,299,2,20,7/26/2019,0.66,4,293
3093543,Studio with own entrance and garden views.,15732960,Massimo & Mary,,Presidio,37.81031,-122.47642,Private room,105,7,242,7/14/2019,3.82,1,260
3102139,Modern Home in Castro,6737179,Lyssa,,Castro/Upper Market,37.75889,-122.43227,Entire home/apt,650,3,12,5/11/2019,0.88,1,13
3105361,Beautiful Condo in the Heart of SF,15396421,Breedeen,,Noe Valley,37.75229,-122.43125,Entire home/apt,275,3,48,8/2/2019,0.77,1,0
3105998,Stay in a historic apt in the heart of the Mission,1456262,Justin,,Mission,37.75229,-122.41593,Entire home/apt,225,4,22,7/26/2019,0.35,2,0
3112427,Star Studio in the Outer Sunset,15816020,Christina & Matthew,,Outer Sunset,37.75927,-122.50469,Entire home/apt,125,2,154,8/3/2019,2.49,1,197
3115424,Sunny Apartment in Hayes Valley,5376811,Emily,,Western Addition,37.779,-122.42438,Entire home/apt,250,3,7,7/27/2019,0.11,1,291
3116428,Sunny/stylish/central/quiet SF 2BR,2436652,Krzysztof,,Castro/Upper Market,37.76788,-122.43608,Entire home/apt,200,4,22,1/10/2019,0.35,1,0
3116974,Amazing Location with Breathtaking Bay Views,1445283,Carrie,,Russian Hill,37.7982,-122.41183,Entire home/apt,185,30,114,7/20/2019,1.85,1,238
3122882,Friendly Inviting Room in NOPA,10354038,Kara,,Haight Ashbury,37.77567,-122.44608,Private room,140,2,138,6/30/2019,2.18,1,128
3123536,Charming & peaceful home with garden and views,15865385,Lanalee,,Bernal Heights,37.74394,-122.4075,Entire home/apt,275,2,105,7/14/2019,1.67,1,1
3124541,Private Bath & Private Entry + Large Bedroom,694440,Yuca,,Castro/Upper Market,37.76272,-122.44354,Private room,145,2,280,8/1/2019,4.45,2,205
3133266,Stylish Apartment near Historic Haight Ashbury,837274,Tina And Jay,,Haight Ashbury,37.76875,-122.4489,Entire home/apt,290,30,60,4/29/2019,0.96,2,232
3157463,Stylish Edwardian Family Home,3924145,Deborah,,Outer Richmond,37.78611,-122.48234,Entire home/apt,375,7,18,7/27/2019,0.3,1,309
3157541,Private room & bath in sunny Castro,14765200,Mishi,,Castro/Upper Market,37.7595,-122.43877,Private room,125,2,153,8/4/2019,2.45,1,319
3168359,Charming & Private Ideal location,16071511,Jamie,,Seacliff,37.77932,-122.50964,Entire home/apt,129,2,259,7/29/2019,4.3,2,153
3175769,3BR/2BA Luxury Condo w/Great Views!,16103943,Jeff,,Marina,37.7969,-122.44403,Entire home/apt,350,30,5,1/13/2016,0.08,1,247
3182798,Motor Yacht Grand Banks 42 - Pier 39 San Francisco,4966974,Edward,,North Beach,37.80738,-122.40944,Entire home/apt,208,2,114,7/20/2019,1.82,2,0
3183280,Spacious modern loft with city view,16139391,Aruna,,South of Market,37.77631,-122.39506,Entire home/apt,375,30,35,7/14/2017,0.57,1,71
3200340,Sunny Mission room for travelers,5716115,Shirin,,Mission,37.75179,-122.4082,Private room,75,30,26,4/27/2019,0.42,2,304
3200431,City of San Francisco: City of Love,15357373,Ding,,Western Addition,37.77703,-122.44541,Private room,500,30,14,5/20/2018,0.23,4,364
3201044,Stylish & Contemporary ,16222607,Alvaro,,Twin Peaks,37.74679,-122.44762,Entire home/apt,600,3,30,6/11/2019,0.48,3,355
3205059,Modern suite with private entrance,417666,Vera,,Potrero Hill,37.7605,-122.39355,Entire home/apt,145,31,102,5/6/2019,1.69,1,87
3218306,Modern Room near Castro with Views,140461,Joshua,,Castro/Upper Market,37.75902,-122.44409,Private room,126,2,196,7/25/2019,3.15,2,10
3221082,Garden Apartment in Sunny Glen Park,3151325,Andrea,,Outer Mission,37.73273,-122.43992,Entire home/apt,279,30,80,4/13/2019,1.3,2,0
3225725,3 ROOM PENTHOUSE VIEWS SHARED BATH,13815355,Nica,,Potrero Hill,37.75356,-122.40045,Entire home/apt,97,30,12,4/2/2019,0.2,2,365
3240016,Great Duboce Park Garden Apartment (Downstairs),13973946,Sandra,,Haight Ashbury,37.76947,-122.4377,Entire home/apt,120,30,162,5/31/2019,2.6,1,327
3246879,Brand New 1 Bedroom in Hayes Valley,1257432,San Francisco Life,,Western Addition,37.77077,-122.4261,Entire home/apt,165,30,1,5/31/2019,0.44,26,340
3250486,Private room in Garden Apt.,3761768,Christian,,Mission,37.76449,-122.42459,Private room,146,5,75,7/27/2019,1.2,2,8
3250833,"Views, Roof Deck, Balcony, Pkg, Wine Cheese & Bkft",16443439,Joy,,Russian Hill,37.80626,-122.42386,Entire home/apt,739,1,0,,,1,82
3257886,Golden Gate Park & Beach Getaway!,15336469,Kathy And Matt,,Outer Sunset,37.76391,-122.49779,Entire home/apt,160,1,471,7/31/2019,7.56,1,206
3257979,private room with private bath,16476062,Robert,,Parkside,37.74844,-122.46958,Private room,53,2,232,7/21/2019,3.71,1,248
3261876,Great Room in the Heart of SF,3371679,Josh,,South of Market,37.77625,-122.40867,Private room,159,3,126,8/3/2019,2.05,2,327
3262216,"Lovingly remodeled Edwardian, convenient location",6951329,Katie & Brandon,,Outer Mission,37.73154,-122.43515,Entire home/apt,360,3,9,7/6/2019,0.15,1,15
3263219,Sunny Bernal home w/ deck + garden,4346065,Greg,,Bernal Heights,37.7351,-122.42141,Entire home/apt,240,4,27,1/1/2019,0.44,2,2
3271517,Private guest suite and bathroom,16388308,Cort,,Western Addition,37.77081,-122.43018,Private room,125,3,219,7/20/2019,3.5,1,270
3280443,Fabulous 1BR in Pacific Heights,5786376,Catherine,,Pacific Heights,37.79595,-122.42412,Entire home/apt,450,4,6,10/26/2018,0.24,1,0
3283447,Modern Artist's Lofts/Hayes Valley,1118993,Marielle & Alberto,,Western Addition,37.77283,-122.42988,Private room,75,30,201,8/14/2018,3.68,1,365
3290706,"Romantic 1BD w/ patio, parking",781710,Susana,,Twin Peaks,37.75177,-122.45084,Private room,129,3,122,7/28/2019,2.04,1,164
3290739,"Queen Bdrm w/ Pvt Bath, near Marina,walk everywher",930744,Alison,,Marina,37.79859,-122.43624,Private room,119,1,307,7/16/2019,4.98,4,33
3292643,Beach front home with ocean views,12268016,Michelle,,Outer Sunset,37.7569,-122.5088,Entire home/apt,245,3,23,7/4/2019,0.45,1,0
3309722,"Private Studio, Decks, 360 Views!",5459289,Cliff,,Glen Park,37.73881,-122.42521,Entire home/apt,200,2,348,7/21/2019,5.78,1,24
3311711,Mission Bedroom w/ Private bath,16722899,Rye,,Mission,37.76879,-122.41743,Private room,155,2,362,7/31/2019,5.79,1,10
3312490,Lovely and Well-Located 1BD Apt.,14950298,Maria,,Outer Sunset,37.76256,-122.47784,Entire home/apt,155,3,105,6/15/2019,1.69,2,34
3319159,#NAME?,9632192,Lynn,,Castro/Upper Market,37.76438,-122.43047,Entire home/apt,115,30,21,5/23/2019,0.38,11,340
3319447,Cozy garden unit near GG Park/UCSF,5034081,Anna,,Golden Gate Park,37.76652,-122.45601,Entire home/apt,195,2,210,7/24/2019,3.37,1,302
3325741,Spacious Private Suite --walk to Castro and Noe,6777297,Robert And Juan Carlos,,Noe Valley,37.75525,-122.43995,Private room,129,1,442,8/5/2019,7.22,1,38
3326640,Sunny 2.5-bedroom near Valencia,5929484,Wisam,,Mission,37.75097,-122.42236,Entire home/apt,250,14,4,9/18/2018,0.07,3,248
3333870,Cole Valley Smart and Stylish En Suite,16831526,Nancy,,Haight Ashbury,37.76351,-122.44584,Private room,150,2,184,7/20/2019,2.95,1,290
3333937,Nob Hill 1 Bedroom,1257432,San Francisco Life,,Nob Hill,,-122.41426,Entire home/apt,141,30,8,5/23/2018,0.14,26,333
3343629,Collingwood Surprise,127367,Annette,,Castro/Upper Market,37.75721,-122.43732,Entire home/apt,217,30,5,10/31/2018,0.09,18,217
3344631,Mission 2 Bdrm 1890 Victorian Quiet & Lovely St,15726799,Marc & Kyle,,Mission,37.75153,-122.41782,Entire home/apt,115,30,134,9/19/2018,2.15,1,175
3354004,1 Bedroom North Beach SF,12265488,Pete,,Nob Hill,37.79577,-122.41141,Private room,70,30,35,6/29/2019,0.68,2,227
3354928,Charming Victorian Glamour,1423294,Tan,,Western Addition,37.78876,-122.4299,Entire home/apt,350,30,105,2/1/2019,1.7,2,365
3355334,Industrial chic in the heart of San Francisco,6680334,João,,South of Market,37.77619,-122.41407,Private room,150,2,34,7/18/2019,1.04,3,0
3376512,Modern 2BD Delight on Bernal Hill,12514131,Jennifer,,Bernal Heights,37.74172,-122.41107,Entire home/apt,250,3,44,7/27/2019,0.71,1,94
3376895,Awesome n cute  Bernal/ Mission rm  1 or 2 people,5136538,Blu Patti,,Bernal Heights,37.73631,-122.42235,Private room,79,1,239,7/28/2019,3.85,2,192
3377936,$$$- for 3 months + booking. Big gorgeous 2bd Flat,17041128,Michelle,,Mission,37.74911,-122.41115,Entire home/apt,170,30,28,7/1/2019,0.53,1,64
3384413,Heart of the Mission - Modern 2BD,17074573,Sarah,,Mission,37.76011,-122.41853,Entire home/apt,327,2,83,7/10/2019,1.38,1,9
3385880,Kid-Friendly Amazing Location,14847683,Milo,,Mission,37.76952,-122.42289,Entire home/apt,375,2,14,4/26/2019,0.23,1,0
3391368,Magic Mission Garden Studio ,17110263,Kat,,Mission,37.75482,-122.40498,Entire home/apt,125,4,131,6/16/2019,2.17,1,42
